"INSTEPTERM10","1","0","33","33","ST","50000","350000","6.65"
"INSTEPTERM10","1","1","33","33","PP","50000","350000","8.95"
"INSTEPTERM10","1","1","33","33","PF","50000","350000","10.90"
"INSTEPTERM10","1","1","33","33","ST","50000","350000","14.70"
"INSTEPTERM10","1","0","34","34","PP","50000","350000","3.60"
"INSTEPTERM10","1","0","34","34","PF","50000","350000","4.70"
"INSTEPTERM10","1","0","34","34","ST","50000","350000","7.00"
"INSTEPTERM10","1","1","34","34","PP","50000","350000","9.30"
"INSTEPTERM10","1","1","34","34","PF","50000","350000","11.45"
"INSTEPTERM10","1","1","34","34","ST","50000","350000","15.55"
"INSTEPTERM10","1","0","35","35","PP","50000","350000","3.85"
"INSTEPTERM10","1","0","35","35","PF","50000","350000","4.95"
"INSTEPTERM10","1","0","35","35","ST","50000","350000","7.40"
"INSTEPTERM10","1","1","35","35","PP","50000","350000","9.85"
"INSTEPTERM10","1","1","35","35","PF","50000","350000","12.15"
"INSTEPTERM10","1","1","35","35","ST","50000","350000","16.65"
"INSTEPTERM10","1","0","36","36","PP","50000","350000","4.15"
"INSTEPTERM10","1","0","36","36","PF","50000","350000","5.30"
"INSTEPTERM10","1","0","36","36","ST","50000","350000","7.90"
"INSTEPTERM10","1","1","36","36","PP","50000","350000","10.60"
"INSTEPTERM10","1","1","36","36","PF","50000","350000","13.05"
"INSTEPTERM10","1","1","36","36","ST","50000","350000","17.95"
"INSTEPTERM10","1","0","37","37","PP","50000","350000","4.45"
"INSTEPTERM10","1","0","37","37","PF","50000","350000","5.70"
"INSTEPTERM10","1","0","37","37","ST","50000","350000","8.50"
"INSTEPTERM10","1","1","37","37","PP","50000","350000","11.45"
"INSTEPTERM10","1","1","37","37","PF","50000","350000","14.15"
"INSTEPTERM10","1","1","37","37","ST","50000","350000","19.45"
"INSTEPTERM10","1","0","38","38","PP","50000","350000","4.80"
"INSTEPTERM10","1","0","38","38","PF","50000","350000","6.10"
"INSTEPTERM10","1","0","38","38","ST","50000","350000","9.15"
"INSTEPTERM10","1","1","38","38","PP","50000","350000","12.45"
"INSTEPTERM10","1","1","38","38","PF","50000","350000","15.35"
"INSTEPTERM10","1","1","38","38","ST","50000","350000","21.10"
"INSTEPTERM10","1","0","39","39","PP","50000","350000","5.20"
"INSTEPTERM10","1","0","39","39","PF","50000","350000","6.65"
"INSTEPTERM10","1","0","39","39","ST","50000","350000","9.90"
"INSTEPTERM10","1","1","39","39","PP","50000","350000","13.60"
"INSTEPTERM10","1","1","39","39","PF","50000","350000","16.70"
"INSTEPTERM10","1","1","39","39","ST","50000","350000","22.95"
"INSTEPTERM10","1","0","40","40","PP","50000","350000","5.65"
"INSTEPTERM10","1","0","40","40","PF","50000","350000","7.20"
"INSTEPTERM10","1","0","40","40","ST","50000","350000","10.75"
"INSTEPTERM10","1","1","40","40","PP","50000","350000","14.80"
