Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
GIBRALTAR_L_WL,0,0,68,68,TF,20000,300000,40.6
GIBRALTAR_L_WL,1,1,35,35,ST,20000,300000,11.33
GIBRALTAR_L_WL,1,0,55,55,TC,20000,300000,23.39
GIBRALTAR_L_WL,0,0,45,45,TF,20000,300000,13.98
GIBRALTAR_L_WL,1,1,33,33,PP,20000,300000,7.85
GIBRALTAR_L_WL,1,0,22,22,PP,20000,300000,3.86
GIBRALTAR_L_WL,0,0,41,41,TC,20000,300000,10.72
GIBRALTAR_L_WL,1,0,18,18,ST,20000,300000,4.77
GIBRALTAR_L_WL,0,1,23,23,TF,20000,300000,9.07
GIBRALTAR_L_WL,1,0,24,24,PF,20000,300000,4.8
GIBRALTAR_L_WL,1,1,55,55,TC,20000,300000,34.42
GIBRALTAR_L_WL,0,0,42,42,TC,20000,300000,11.21
GIBRALTAR_L_WL,0,0,38,38,PP,20000,300000,5.75
GIBRALTAR_L_WL,0,0,53,53,TF,20000,300000,19.66
GIBRALTAR_L_WL,1,1,66,66,PF,20000,300000,42.06
GIBRALTAR_L_WL,1,1,68,68,PF,20000,300000,46.14
GIBRALTAR_L_WL,1,0,63,63,ST,20000,300000,27.66
GIBRALTAR_L_WL,1,1,67,67,PF,20000,300000,44.1
GIBRALTAR_L_WL,0,1,40,40,PF,20000,300000,10.46
GIBRALTAR_L_WL,1,1,79,79,PP,20000,300000,132.11
GIBRALTAR_L_WL,1,1,68,68,PP,20000,300000,39.55
GIBRALTAR_L_WL,1,0,54,54,TF,20000,300000,24.56
GIBRALTAR_L_WL,1,1,78,78,TC,20000,300000,203.69
GIBRALTAR_L_WL,1,1,68,68,TC,20000,300000,65.91
GIBRALTAR_L_WL,1,0,35,35,PF,20000,300000,7
GIBRALTAR_L_WL,1,0,27,27,ST,20000,300000,6.01
GIBRALTAR_L_WL,0,1,44,44,PF,20000,300000,12.61
GIBRALTAR_L_WL,0,1,48,48,ST,20000,300000,16.87
GIBRALTAR_L_WL,0,1,52,52,PF,20000,300000,17.92
GIBRALTAR_L_WL,1,1,72,72,ST,20000,300000,83.77
GIBRALTAR_L_WL,1,0,50,50,TC,20000,300000,18.05
GIBRALTAR_L_WL,1,1,77,77,PF,20000,300000,131.03
GIBRALTAR_L_WL,0,0,47,47,TF,20000,300000,15.07
GIBRALTAR_L_WL,0,1,56,56,PF,20000,300000,22.09
GIBRALTAR_L_WL,1,0,31,31,PP,20000,300000,5.12
GIBRALTAR_L_WL,1,1,71,71,TF,20000,300000,97.04
GIBRALTAR_L_WL,0,0,29,29,ST,20000,300000,5.57
GIBRALTAR_L_WL,0,0,37,37,TC,20000,300000,9.29
GIBRALTAR_L_WL,1,0,34,34,PF,20000,300000,6.74
GIBRALTAR_L_WL,1,0,22,22,TC,20000,300000,6.44
GIBRALTAR_L_WL,0,0,28,28,PP,20000,300000,4.06
GIBRALTAR_L_WL,0,0,24,24,ST,20000,300000,4.84
GIBRALTAR_L_WL,1,1,60,60,PP,20000,300000,25.6
GIBRALTAR_L_WL,0,0,69,69,PP,20000,300000,23.11
GIBRALTAR_L_WL,0,1,64,64,TF,20000,300000,52.62
GIBRALTAR_L_WL,1,1,26,26,TC,20000,300000,10.26
GIBRALTAR_L_WL,1,0,39,39,TC,20000,300000,11.48
GIBRALTAR_L_WL,1,1,18,18,PP,20000,300000,5.03
GIBRALTAR_L_WL,0,0,30,30,PP,20000,300000,4.27
GIBRALTAR_L_WL,0,0,20,20,PP,20000,300000,3.2
GIBRALTAR_L_WL,0,0,33,33,PF,20000,300000,5.64
GIBRALTAR_L_WL,0,0,71,71,TF,20000,300000,54.28
GIBRALTAR_L_WL,0,0,70,70,PF,20000,300000,28.09
GIBRALTAR_L_WL,0,1,47,47,PP,20000,300000,12.19
GIBRALTAR_L_WL,0,1,69,69,PP,20000,300000,36.42
GIBRALTAR_L_WL,1,0,56,56,PP,20000,300000,14.69
GIBRALTAR_L_WL,1,0,29,29,TF,20000,300000,8.73
GIBRALTAR_L_WL,0,1,42,42,ST,20000,300000,13.19
GIBRALTAR_L_WL,1,1,62,62,ST,20000,300000,38.78
GIBRALTAR_L_WL,1,1,60,60,TF,20000,300000,46.92
GIBRALTAR_L_WL,1,0,41,41,PP,20000,300000,7.49
GIBRALTAR_L_WL,0,0,50,50,PF,20000,300000,10.64
GIBRALTAR_L_WL,1,0,31,31,TF,20000,300000,9.38
GIBRALTAR_L_WL,0,1,76,76,PF,20000,300000,105.44
GIBRALTAR_L_WL,1,0,54,54,PF,20000,300000,15.62
GIBRALTAR_L_WL,0,1,45,45,PP,20000,300000,11.27
GIBRALTAR_L_WL,0,0,74,74,ST,20000,300000,61.62
GIBRALTAR_L_WL,0,1,32,32,PP,20000,300000,6.68
GIBRALTAR_L_WL,0,1,30,30,TF,20000,300000,11.19
GIBRALTAR_L_WL,0,0,43,43,PF,20000,300000,8.2
GIBRALTAR_L_WL,1,1,22,22,ST,20000,300000,7.23
GIBRALTAR_L_WL,0,1,70,70,ST,20000,300000,50.64
GIBRALTAR_L_WL,1,1,47,47,TC,20000,300000,23.38
GIBRALTAR_L_WL,0,1,26,26,ST,20000,300000,7.26
GIBRALTAR_L_WL,0,1,72,72,TC,20000,300000,92.41
GIBRALTAR_L_WL,1,0,18,18,PP,20000,300000,3.57
GIBRALTAR_L_WL,0,0,35,35,ST,20000,300000,6.94
GIBRALTAR_L_WL,1,1,71,71,PF,20000,300000,61.75
GIBRALTAR_L_WL,0,1,37,37,TC,20000,300000,13.51
GIBRALTAR_L_WL,0,1,49,49,TC,20000,300000,21.85
GIBRALTAR_L_WL,1,1,77,77,PP,20000,300000,112.31
GIBRALTAR_L_WL,0,1,19,19,PP,20000,300000,4.43
GIBRALTAR_L_WL,1,0,51,51,PF,20000,300000,13.39
GIBRALTAR_L_WL,1,1,36,36,ST,20000,300000,11.76
GIBRALTAR_L_WL,0,0,58,58,TC,20000,300000,22.31
GIBRALTAR_L_WL,1,0,47,47,TF,20000,300000,17.82
GIBRALTAR_L_WL,1,1,49,49,ST,20000,300000,20.19
GIBRALTAR_L_WL,0,1,42,42,PF,20000,300000,11.54
GIBRALTAR_L_WL,1,1,31,31,PP,20000,300000,7.2
GIBRALTAR_L_WL,0,1,72,72,ST,20000,300000,73.93
GIBRALTAR_L_WL,0,0,38,38,ST,20000,300000,7.68
GIBRALTAR_L_WL,0,1,40,40,TC,20000,300000,14.94
GIBRALTAR_L_WL,0,1,31,31,ST,20000,300000,8.52
GIBRALTAR_L_WL,1,1,31,31,ST,20000,300000,9.6
GIBRALTAR_L_WL,1,0,44,44,PP,20000,300000,8.6
GIBRALTAR_L_WL,1,0,32,32,PF,20000,300000,6.23
GIBRALTAR_L_WL,1,0,27,27,TF,20000,300000,8.26
GIBRALTAR_L_WL,1,1,54,54,TF,20000,300000,36.04
GIBRALTAR_L_WL,1,1,42,42,PF,20000,300000,13.11
GIBRALTAR_L_WL,0,0,60,60,PP,20000,300000,14.46
GIBRALTAR_L_WL,0,1,62,62,TC,20000,300000,42.68
GIBRALTAR_L_WL,0,0,26,26,PF,20000,300000,4.48
GIBRALTAR_L_WL,0,0,60,60,PF,20000,300000,16.87
GIBRALTAR_L_WL,1,0,60,60,PP,20000,300000,17.24
GIBRALTAR_L_WL,1,0,34,34,PP,20000,300000,5.79
GIBRALTAR_L_WL,1,1,49,49,TC,20000,300000,25.24
GIBRALTAR_L_WL,1,0,27,27,PF,20000,300000,5.26
GIBRALTAR_L_WL,0,0,65,65,ST,20000,300000,25.69
GIBRALTAR_L_WL,1,1,62,62,PP,20000,300000,29.08
GIBRALTAR_L_WL,0,1,35,35,PP,20000,300000,7.54
GIBRALTAR_L_WL,1,0,32,32,TF,20000,300000,9.79
GIBRALTAR_L_WL,1,1,56,56,TC,20000,300000,36.07
GIBRALTAR_L_WL,0,1,58,58,PF,20000,300000,24.18
GIBRALTAR_L_WL,1,0,22,22,TF,20000,300000,7.08
GIBRALTAR_L_WL,1,0,43,43,PP,20000,300000,8.23
GIBRALTAR_L_WL,1,0,78,78,TC,20000,300000,136.82
GIBRALTAR_L_WL,1,1,51,51,PP,20000,300000,16.69
GIBRALTAR_L_WL,0,0,61,61,ST,20000,300000,20.56
GIBRALTAR_L_WL,0,0,26,26,ST,20000,300000,5.12
GIBRALTAR_L_WL,1,1,38,38,TF,20000,300000,17.38
GIBRALTAR_L_WL,1,0,53,53,PP,20000,300000,12.76
GIBRALTAR_L_WL,0,0,34,34,PF,20000,300000,5.86
GIBRALTAR_L_WL,0,1,51,51,PP,20000,300000,14.47
GIBRALTAR_L_WL,0,1,34,34,TF,20000,300000,13.3
GIBRALTAR_L_WL,0,0,79,79,ST,20000,300000,98.54
GIBRALTAR_L_WL,0,1,65,65,ST,20000,300000,40.33
GIBRALTAR_L_WL,0,1,18,18,PP,20000,300000,4.42
GIBRALTAR_L_WL,1,1,24,24,TF,20000,300000,10.62
GIBRALTAR_L_WL,1,0,67,67,TF,20000,300000,46.58
GIBRALTAR_L_WL,1,1,21,21,TC,20000,300000,8.75
GIBRALTAR_L_WL,1,1,63,63,TC,20000,300000,51.39
GIBRALTAR_L_WL,1,0,39,39,PF,20000,300000,8.03
GIBRALTAR_L_WL,1,1,76,76,ST,20000,300000,136.56
GIBRALTAR_L_WL,0,0,18,18,ST,20000,300000,4.22
GIBRALTAR_L_WL,1,1,49,49,TF,20000,300000,27.76
GIBRALTAR_L_WL,0,1,20,20,PF,20000,300000,5.2
GIBRALTAR_L_WL,1,1,76,76,PP,20000,300000,102.42
GIBRALTAR_L_WL,0,0,63,63,PP,20000,300000,17.34
GIBRALTAR_L_WL,0,0,68,68,ST,20000,300000,29.54
GIBRALTAR_L_WL,0,1,79,79,PP,20000,300000,116.59
GIBRALTAR_L_WL,0,1,54,54,PP,20000,300000,17.16
GIBRALTAR_L_WL,0,0,28,28,PF,20000,300000,4.74
GIBRALTAR_L_WL,0,1,58,58,TC,20000,300000,34.54
GIBRALTAR_L_WL,0,1,20,20,TF,20000,300000,8.17
GIBRALTAR_L_WL,1,0,31,31,TC,20000,300000,8.53
GIBRALTAR_L_WL,1,1,78,78,PF,20000,300000,142.58
GIBRALTAR_L_WL,1,0,51,51,TC,20000,300000,19.13
GIBRALTAR_L_WL,1,1,76,76,TF,20000,300000,187.77
GIBRALTAR_L_WL,1,1,55,55,TF,20000,300000,37.85
GIBRALTAR_L_WL,1,1,43,43,TC,20000,300000,19.66
GIBRALTAR_L_WL,0,1,70,70,PP,20000,300000,37.98
GIBRALTAR_L_WL,0,0,25,25,ST,20000,300000,4.99
GIBRALTAR_L_WL,1,0,27,27,TC,20000,300000,7.51
GIBRALTAR_L_WL,0,1,32,32,PF,20000,300000,7.79
GIBRALTAR_L_WL,0,0,36,36,PP,20000,300000,5.39
GIBRALTAR_L_WL,1,1,69,69,TF,20000,300000,75.7
GIBRALTAR_L_WL,1,1,69,69,ST,20000,300000,55.05
GIBRALTAR_L_WL,0,0,55,55,TC,20000,300000,19.65
GIBRALTAR_L_WL,0,0,61,61,TC,20000,300000,25.7
GIBRALTAR_L_WL,1,0,64,64,TC,20000,300000,36.52
GIBRALTAR_L_WL,0,1,24,24,TC,20000,300000,8.53
GIBRALTAR_L_WL,0,0,42,42,TF,20000,300000,12.33
GIBRALTAR_L_WL,1,1,73,73,TF,20000,300000,133.33
GIBRALTAR_L_WL,1,0,64,64,PP,20000,300000,21.91
GIBRALTAR_L_WL,0,0,39,39,PF,20000,300000,6.94
GIBRALTAR_L_WL,1,1,47,47,PF,20000,300000,16.37
GIBRALTAR_L_WL,1,1,34,34,PP,20000,300000,8.17
GIBRALTAR_L_WL,0,1,30,30,PF,20000,300000,7.13
GIBRALTAR_L_WL,0,1,63,63,TC,20000,300000,45.25
GIBRALTAR_L_WL,0,1,28,28,TC,20000,300000,9.63
GIBRALTAR_L_WL,1,0,22,22,PF,20000,300000,4.5
GIBRALTAR_L_WL,0,0,67,67,PF,20000,300000,24.72
GIBRALTAR_L_WL,1,1,25,25,PP,20000,300000,5.96
GIBRALTAR_L_WL,0,1,45,45,TF,20000,300000,20.66
GIBRALTAR_L_WL,0,0,47,47,ST,20000,300000,10.96
GIBRALTAR_L_WL,0,1,20,20,TC,20000,300000,7.42
GIBRALTAR_L_WL,0,0,37,37,PP,20000,300000,5.58
GIBRALTAR_L_WL,1,1,48,48,TC,20000,300000,24.31
GIBRALTAR_L_WL,0,0,41,41,TF,20000,300000,11.79
GIBRALTAR_L_WL,1,1,27,27,TC,20000,300000,10.55
GIBRALTAR_L_WL,1,1,74,74,TF,20000,300000,151.47
GIBRALTAR_L_WL,0,0,33,33,TC,20000,300000,8.05
GIBRALTAR_L_WL,0,0,35,35,TF,20000,300000,9.53
GIBRALTAR_L_WL,1,0,80,80,TF,20000,300000,174.87
GIBRALTAR_L_WL,1,0,75,75,TC,20000,300000,103.57
GIBRALTAR_L_WL,0,1,18,18,TF,20000,300000,8.11
GIBRALTAR_L_WL,0,0,23,23,PF,20000,300000,4.11
GIBRALTAR_L_WL,0,1,29,29,TF,20000,300000,10.89
GIBRALTAR_L_WL,0,1,30,30,ST,20000,300000,8.15
GIBRALTAR_L_WL,1,0,38,38,PP,20000,300000,6.67
GIBRALTAR_L_WL,1,1,80,80,PP,20000,300000,142.01
GIBRALTAR_L_WL,1,0,18,18,TF,20000,300000,6.55
GIBRALTAR_L_WL,1,1,34,34,ST,20000,300000,10.9
GIBRALTAR_L_WL,1,1,65,65,PF,20000,300000,40.04
GIBRALTAR_L_WL,0,1,35,35,PF,20000,300000,8.79
GIBRALTAR_L_WL,0,1,50,50,ST,20000,300000,18.1
GIBRALTAR_L_WL,0,1,29,29,ST,20000,300000,7.93
GIBRALTAR_L_WL,0,0,30,30,ST,20000,300000,5.7
GIBRALTAR_L_WL,1,0,20,20,ST,20000,300000,4.8
GIBRALTAR_L_WL,0,1,45,45,TC,20000,300000,18.78
GIBRALTAR_L_WL,0,0,22,22,TF,20000,300000,6.26
GIBRALTAR_L_WL,0,1,24,24,PP,20000,300000,5.12
GIBRALTAR_L_WL,1,1,19,19,PP,20000,300000,5.05
GIBRALTAR_L_WL,0,0,77,77,PF,20000,300000,73.3
GIBRALTAR_L_WL,0,1,57,57,TC,20000,300000,33.05
GIBRALTAR_L_WL,0,0,20,20,PF,20000,300000,3.73
GIBRALTAR_L_WL,0,0,66,66,PF,20000,300000,23.6
GIBRALTAR_L_WL,0,0,55,55,PF,20000,300000,13.76
GIBRALTAR_L_WL,1,0,42,42,ST,20000,300000,10.48
GIBRALTAR_L_WL,1,0,30,30,TF,20000,300000,8.97
GIBRALTAR_L_WL,1,0,26,26,PP,20000,300000,4.38
GIBRALTAR_L_WL,1,1,75,75,TF,20000,300000,169.62
GIBRALTAR_L_WL,0,0,36,36,ST,20000,300000,7.18
GIBRALTAR_L_WL,0,0,49,49,PP,20000,300000,8.82
GIBRALTAR_L_WL,0,0,40,40,TC,20000,300000,10.22
GIBRALTAR_L_WL,1,0,31,31,ST,20000,300000,6.81
GIBRALTAR_L_WL,0,1,37,37,PP,20000,300000,8.12
GIBRALTAR_L_WL,0,0,34,34,TF,20000,300000,9.21
GIBRALTAR_L_WL,0,1,39,39,TF,20000,300000,15.92
GIBRALTAR_L_WL,1,0,74,74,ST,20000,300000,73.99
GIBRALTAR_L_WL,0,0,54,54,TC,20000,300000,18.76
GIBRALTAR_L_WL,0,0,49,49,TC,20000,300000,14.7
GIBRALTAR_L_WL,1,0,41,41,PF,20000,300000,8.74
GIBRALTAR_L_WL,1,0,72,72,TC,20000,300000,70.33
GIBRALTAR_L_WL,1,0,68,68,PF,20000,300000,31.01
GIBRALTAR_L_WL,0,0,44,44,ST,20000,300000,9.76
GIBRALTAR_L_WL,0,0,53,53,PP,20000,300000,10.72
GIBRALTAR_L_WL,0,0,75,75,PP,20000,300000,51.75
GIBRALTAR_L_WL,1,1,60,60,PF,20000,300000,29.86
GIBRALTAR_L_WL,1,1,59,59,PF,20000,300000,28.71
GIBRALTAR_L_WL,0,0,62,62,TC,20000,300000,27.31
GIBRALTAR_L_WL,0,1,69,69,TC,20000,300000,60.71
GIBRALTAR_L_WL,0,1,47,47,TF,20000,300000,22.34
GIBRALTAR_L_WL,1,0,21,21,PF,20000,300000,4.36
GIBRALTAR_L_WL,1,0,70,70,ST,20000,300000,38.53
GIBRALTAR_L_WL,1,1,63,63,TF,20000,300000,56.52
GIBRALTAR_L_WL,1,0,57,57,ST,20000,300000,20.42
GIBRALTAR_L_WL,0,1,72,72,TF,20000,300000,101.66
GIBRALTAR_L_WL,1,0,58,58,TC,20000,300000,26.61
GIBRALTAR_L_WL,0,1,56,56,TC,20000,300000,31.56
GIBRALTAR_L_WL,0,1,71,71,TC,20000,300000,77.86
GIBRALTAR_L_WL,0,1,40,40,ST,20000,300000,11.96
GIBRALTAR_L_WL,1,1,57,57,TF,20000,300000,41.49
GIBRALTAR_L_WL,1,0,50,50,ST,20000,300000,14.45
GIBRALTAR_L_WL,1,0,55,55,TF,20000,300000,25.74
GIBRALTAR_L_WL,0,1,77,77,ST,20000,300000,132.16
GIBRALTAR_L_WL,0,0,56,56,TF,20000,300000,22.59
GIBRALTAR_L_WL,1,0,71,71,ST,20000,300000,47.41
GIBRALTAR_L_WL,1,1,25,25,TC,20000,300000,9.95
GIBRALTAR_L_WL,1,1,23,23,TC,20000,300000,9.36
GIBRALTAR_L_WL,0,0,36,36,TC,20000,300000,8.98
GIBRALTAR_L_WL,1,0,58,58,PF,20000,300000,18.63
GIBRALTAR_L_WL,0,0,32,32,TF,20000,300000,8.52
GIBRALTAR_L_WL,1,0,46,46,TC,20000,300000,15.57
GIBRALTAR_L_WL,1,0,25,25,ST,20000,300000,5.66
GIBRALTAR_L_WL,0,1,78,78,TC,20000,300000,179.76
GIBRALTAR_L_WL,1,1,38,38,TC,20000,300000,15.79
GIBRALTAR_L_WL,1,0,72,72,TF,20000,300000,77.36
GIBRALTAR_L_WL,0,0,44,44,TC,20000,300000,12.21
GIBRALTAR_L_WL,1,0,80,80,ST,20000,300000,127.19
GIBRALTAR_L_WL,1,0,28,28,TC,20000,300000,7.73
GIBRALTAR_L_WL,0,0,76,76,ST,20000,300000,76.4
GIBRALTAR_L_WL,0,0,19,19,TC,20000,300000,5.3
GIBRALTAR_L_WL,1,0,36,36,TC,20000,300000,10.37
GIBRALTAR_L_WL,1,1,30,30,TC,20000,300000,11.46
GIBRALTAR_L_WL,0,1,51,51,PF,20000,300000,16.87
GIBRALTAR_L_WL,1,0,72,72,PP,20000,300000,42.2
GIBRALTAR_L_WL,0,0,45,45,PF,20000,300000,8.9
GIBRALTAR_L_WL,0,1,59,59,PP,20000,300000,21.62
GIBRALTAR_L_WL,1,0,73,73,TF,20000,300000,89.57
GIBRALTAR_L_WL,1,1,24,24,PF,20000,300000,6.75
GIBRALTAR_L_WL,0,1,38,38,TC,20000,300000,13.99
GIBRALTAR_L_WL,0,0,31,31,TF,20000,300000,8.17
GIBRALTAR_L_WL,0,0,73,73,ST,20000,300000,54.24
GIBRALTAR_L_WL,1,1,41,41,TF,20000,300000,19.58
GIBRALTAR_L_WL,1,0,35,35,ST,20000,300000,8
GIBRALTAR_L_WL,1,0,51,51,ST,20000,300000,15.3
GIBRALTAR_L_WL,1,1,70,70,TF,20000,300000,78.9
GIBRALTAR_L_WL,0,1,22,22,PP,20000,300000,4.79
GIBRALTAR_L_WL,0,0,18,18,TF,20000,300000,5.81
GIBRALTAR_L_WL,1,0,70,70,PP,20000,300000,28.91
GIBRALTAR_L_WL,1,0,52,52,PF,20000,300000,14.13
GIBRALTAR_L_WL,0,1,60,60,PF,20000,300000,26.26
GIBRALTAR_L_WL,1,1,79,79,PF,20000,300000,154.13
GIBRALTAR_L_WL,1,1,32,32,ST,20000,300000,10.04
GIBRALTAR_L_WL,1,1,27,27,PF,20000,300000,7.38
GIBRALTAR_L_WL,1,0,29,29,PP,20000,300000,4.77
GIBRALTAR_L_WL,0,0,52,52,PP,20000,300000,10.18
GIBRALTAR_L_WL,1,0,63,63,PF,20000,300000,24.2
GIBRALTAR_L_WL,0,1,75,75,TC,20000,300000,136.09
GIBRALTAR_L_WL,1,0,39,39,TF,20000,300000,12.62
GIBRALTAR_L_WL,0,0,42,42,ST,20000,300000,8.97
GIBRALTAR_L_WL,1,1,26,26,ST,20000,300000,8.21
GIBRALTAR_L_WL,1,0,63,63,TC,20000,300000,34.58
GIBRALTAR_L_WL,1,1,21,21,TF,20000,300000,9.62
GIBRALTAR_L_WL,0,0,71,71,TC,20000,300000,49.35
GIBRALTAR_L_WL,0,0,55,55,TF,20000,300000,21.62
GIBRALTAR_L_WL,0,1,66,66,TC,20000,300000,52.99
GIBRALTAR_L_WL,1,0,52,52,TF,20000,300000,22.21
GIBRALTAR_L_WL,1,0,43,43,ST,20000,300000,10.97
GIBRALTAR_L_WL,0,1,21,21,ST,20000,300000,6.16
GIBRALTAR_L_WL,1,0,77,77,TF,20000,300000,138.31
GIBRALTAR_L_WL,1,0,36,36,PP,20000,300000,6.23
GIBRALTAR_L_WL,0,1,31,31,PF,20000,300000,7.45
GIBRALTAR_L_WL,0,0,80,80,PP,20000,300000,79.44
GIBRALTAR_L_WL,1,1,51,51,ST,20000,300000,22.25
GIBRALTAR_L_WL,0,1,50,50,TF,20000,300000,24.89
GIBRALTAR_L_WL,1,1,68,68,ST,20000,300000,52.73
GIBRALTAR_L_WL,1,1,22,22,PF,20000,300000,6.33
GIBRALTAR_L_WL,0,0,31,31,TC,20000,300000,7.43
GIBRALTAR_L_WL,0,1,54,54,ST,20000,300000,22.87
GIBRALTAR_L_WL,1,1,37,37,PP,20000,300000,9.16
GIBRALTAR_L_WL,1,1,66,66,TF,20000,300000,66.11
GIBRALTAR_L_WL,1,1,23,23,PF,20000,300000,6.54
GIBRALTAR_L_WL,0,0,34,34,ST,20000,300000,6.7
GIBRALTAR_L_WL,1,0,66,66,PF,20000,300000,28.28
GIBRALTAR_L_WL,0,1,67,67,PP,20000,300000,33.35
GIBRALTAR_L_WL,1,1,60,60,ST,20000,300000,34.14
GIBRALTAR_L_WL,0,0,80,80,TF,20000,300000,145.65
GIBRALTAR_L_WL,1,1,64,64,PF,20000,300000,38
GIBRALTAR_L_WL,0,1,70,70,TC,20000,300000,63.29
GIBRALTAR_L_WL,0,1,25,25,ST,20000,300000,7.03
GIBRALTAR_L_WL,0,0,36,36,TF,20000,300000,9.87
GIBRALTAR_L_WL,0,1,77,77,PF,20000,300000,115.64
GIBRALTAR_L_WL,0,0,29,29,TF,20000,300000,7.64
GIBRALTAR_L_WL,1,1,37,37,ST,20000,300000,12.2
GIBRALTAR_L_WL,1,0,21,21,PP,20000,300000,3.73
GIBRALTAR_L_WL,1,0,72,72,ST,20000,300000,56.27
GIBRALTAR_L_WL,1,1,65,65,PP,20000,300000,34.32
GIBRALTAR_L_WL,0,1,33,33,TC,20000,300000,11.6
GIBRALTAR_L_WL,1,1,41,41,ST,20000,300000,14.24
GIBRALTAR_L_WL,0,0,55,55,PP,20000,300000,11.79
GIBRALTAR_L_WL,0,0,63,63,TC,20000,300000,28.91
GIBRALTAR_L_WL,1,1,61,61,PF,20000,300000,31.9
GIBRALTAR_L_WL,0,0,80,80,TC,20000,300000,132.4
GIBRALTAR_L_WL,0,0,25,25,PF,20000,300000,4.36
GIBRALTAR_L_WL,0,1,75,75,PF,20000,300000,95.27
GIBRALTAR_L_WL,0,0,47,47,TC,20000,300000,13.7
GIBRALTAR_L_WL,1,0,43,43,TC,20000,300000,13.71
GIBRALTAR_L_WL,1,1,58,58,TC,20000,300000,39.36
GIBRALTAR_L_WL,0,1,37,37,ST,20000,300000,10.81
GIBRALTAR_L_WL,1,1,25,25,ST,20000,300000,7.96
GIBRALTAR_L_WL,0,1,74,74,ST,20000,300000,97.23
GIBRALTAR_L_WL,0,1,65,65,TC,20000,300000,50.41
GIBRALTAR_L_WL,1,1,66,66,TC,20000,300000,60.09
GIBRALTAR_L_WL,1,1,36,36,PF,20000,300000,10.29
GIBRALTAR_L_WL,0,1,64,64,PF,20000,300000,33.48
GIBRALTAR_L_WL,0,0,23,23,TF,20000,300000,6.47
GIBRALTAR_L_WL,0,0,64,64,PF,20000,300000,21.36
GIBRALTAR_L_WL,0,0,59,59,TC,20000,300000,23.22
GIBRALTAR_L_WL,1,0,67,67,ST,20000,300000,33.87
GIBRALTAR_L_WL,1,1,44,44,TC,20000,300000,20.59
GIBRALTAR_L_WL,0,0,27,27,PP,20000,300000,3.95
GIBRALTAR_L_WL,1,0,72,72,PF,20000,300000,49.23
GIBRALTAR_L_WL,1,1,67,67,TF,20000,300000,69.3
GIBRALTAR_L_WL,1,0,38,38,TF,20000,300000,12.22
GIBRALTAR_L_WL,1,0,57,57,PP,20000,300000,15.32
GIBRALTAR_L_WL,1,0,26,26,TC,20000,300000,7.3
GIBRALTAR_L_WL,0,1,33,33,TF,20000,300000,12.77
GIBRALTAR_L_WL,1,1,65,65,TC,20000,300000,57.19
GIBRALTAR_L_WL,0,0,73,73,TC,20000,300000,67.8
GIBRALTAR_L_WL,0,0,63,63,ST,20000,300000,23.12
GIBRALTAR_L_WL,0,1,51,51,TC,20000,300000,24.11
GIBRALTAR_L_WL,0,1,28,28,TF,20000,300000,10.59
GIBRALTAR_L_WL,0,1,56,56,PP,20000,300000,18.94
GIBRALTAR_L_WL,1,0,75,75,PF,20000,300000,72.5
GIBRALTAR_L_WL,1,1,44,44,TF,20000,300000,22.65
GIBRALTAR_L_WL,1,1,55,55,PP,20000,300000,20.64
GIBRALTAR_L_WL,0,0,59,59,TF,20000,300000,25.53
GIBRALTAR_L_WL,1,0,48,48,TF,20000,300000,18.5
GIBRALTAR_L_WL,1,0,28,28,ST,20000,300000,6.18
GIBRALTAR_L_WL,0,1,26,26,PF,20000,300000,6.35
GIBRALTAR_L_WL,1,1,18,18,TC,20000,300000,8.39
GIBRALTAR_L_WL,0,1,60,60,TF,20000,300000,41.28
GIBRALTAR_L_WL,0,0,51,51,PF,20000,300000,11.27
GIBRALTAR_L_WL,1,1,28,28,TF,20000,300000,11.95
GIBRALTAR_L_WL,1,1,50,50,PF,20000,300000,18.31
GIBRALTAR_L_WL,1,0,62,62,ST,20000,300000,26.1
GIBRALTAR_L_WL,0,1,72,72,PP,20000,300000,55.45
GIBRALTAR_L_WL,1,1,20,20,TC,20000,300000,8.44
GIBRALTAR_L_WL,1,1,43,43,PF,20000,300000,13.76
GIBRALTAR_L_WL,0,1,21,21,TF,20000,300000,8.46
GIBRALTAR_L_WL,0,1,68,68,TC,20000,300000,58.14
GIBRALTAR_L_WL,0,0,64,64,ST,20000,300000,24.4
GIBRALTAR_L_WL,1,0,27,27,PP,20000,300000,4.5
GIBRALTAR_L_WL,1,0,36,36,PF,20000,300000,7.26
GIBRALTAR_L_WL,0,0,47,47,PP,20000,300000,8.22
GIBRALTAR_L_WL,0,1,73,73,PP,20000,300000,64.19
GIBRALTAR_L_WL,0,1,63,63,TF,20000,300000,49.78
GIBRALTAR_L_WL,0,1,36,36,TC,20000,300000,13.03
GIBRALTAR_L_WL,0,1,47,47,PF,20000,300000,14.23
GIBRALTAR_L_WL,1,1,74,74,PF,20000,300000,96.39
GIBRALTAR_L_WL,1,1,70,70,ST,20000,300000,57.38
GIBRALTAR_L_WL,1,0,75,75,PP,20000,300000,62.15
GIBRALTAR_L_WL,1,1,61,61,PP,20000,300000,27.34
GIBRALTAR_L_WL,0,1,80,80,ST,20000,300000,167.1
GIBRALTAR_L_WL,0,0,79,79,TF,20000,300000,135.49
GIBRALTAR_L_WL,0,1,25,25,PP,20000,300000,5.28
GIBRALTAR_L_WL,0,0,22,22,PP,20000,300000,3.42
